date,symbol,cumulative_return
2023-10-03 05:30:00,ADANIENT,
2023-10-04 05:30:00,ADANIENT,1.0325479107759974
2023-10-05 05:30:00,ADANIENT,1.0331343596188083
2023-10-06 05:30:00,ADANIENT,1.0380563409781127
2023-10-09 05:30:00,ADANIENT,1.023185673892554
2023-10-10 05:30:00,ADANIENT,1.046517959995811
2023-10-11 05:30:00,ADANIENT,1.0424547072991934
2023-10-12 05:30:00,ADANIENT,1.049890040841973
2023-10-13 05:30:00,ADANIENT,1.0281914336579747
2023-10-16 05:30:00,ADANIENT,1.0176353544873808
2023-10-17 05:30:00,ADANIENT,1.0172374070583308
2023-10-18 05:30:00,ADANIENT,1.0080008377840612
2023-10-19 05:30:00,ADANIENT,1.006262435857158
2023-10-20 05:30:00,ADANIENT,1.0027227981987645
2023-10-23 05:30:00,ADANIENT,0.9670750863964817
2023-10-25 05:30:00,ADANIENT,0.9454393130170702
2023-10-26 05:30:00,ADANIENT,0.9229029217719136
2023-10-27 05:30:00,ADANIENT,0.9474081055607919
2023-10-30 05:30:00,ADANIENT,0.9630746675044509
2023-10-31 05:30:00,ADANIENT,0.9612105979683739
2023-11-01 05:30:00,ADANIENT,0.9288092994030792
2023-11-02 05:30:00,ADANIENT,0.9279715153419209
2023-11-03 05:30:00,ADANIENT,0.934066394386847
2023-11-06 05:30:00,ADANIENT,0.9408315006806998
2023-11-07 05:30:00,ADANIENT,0.9355325164938739
2023-11-08 05:30:00,ADANIENT,0.9466750445072785
2023-11-09 05:30:00,ADANIENT,0.9276992355220446
2023-11-10 05:30:00,ADANIENT,0.923698816630014
2023-11-12 05:30:00,ADANIENT,0.9263168918211334
2023-11-13 05:30:00,ADANIENT,0.9272803434914655
2023-11-15 05:30:00,ADANIENT,0.93220232485077
2023-11-16 05:30:00,ADANIENT,0.9240339302544772
2023-11-17 05:30:00,ADANIENT,0.9252487171431567
2023-11-20 05:30:00,ADANIENT,0.9005550319405176
2023-11-21 05:30:00,ADANIENT,0.9201591789716203
2023-11-22 05:30:00,ADANIENT,0.9101057702377214
2023-11-23 05:30:00,ADANIENT,0.911194889517227
2023-11-24 05:30:00,ADANIENT,0.9322232694522987
2023-11-28 05:30:00,ADANIENT,1.015184836108493
2023-11-29 05:30:00,ADANIENT,1.0039166404859148
2023-11-30 05:30:00,ADANIENT,0.9879777987223795
2023-12-01 05:30:00,ADANIENT,0.9897162006492826
2023-12-04 05:30:00,ADANIENT,1.060299507801864
2023-12-05 05:30:00,ADANIENT,1.2396481306943135
2023-12-06 05:30:00,ADANIENT,1.208063671588648
2023-12-07 05:30:00,ADANIENT,1.2094041260865012
2023-12-08 05:30:00,ADANIENT,1.1821761440988585
2023-12-11 05:30:00,ADANIENT,1.196271860927846
2023-12-12 05:30:00,ADANIENT,1.1970468111844172
2023-12-13 05:30:00,ADANIENT,1.204335532516494
2023-12-14 05:30:00,ADANIENT,1.2122944810974972
2023-12-15 05:30:00,ADANIENT,1.253241177086606
2023-12-18 05:30:00,ADANIENT,1.2485495863441198
2023-12-19 05:30:00,ADANIENT,1.2320661849408316
2023-12-20 05:30:00,ADANIENT,1.1661325793276784
2023-12-21 05:30:00,ADANIENT,1.1727929626138864
2023-12-22 05:30:00,ADANIENT,1.1763954340768668
2023-12-26 05:30:00,ADANIENT,1.2003141690229342
2023-12-27 05:30:00,ADANIENT,1.1910566551471358
2023-12-28 05:30:00,ADANIENT,1.1770447167242644
2023-12-29 05:30:00,ADANIENT,1.193402450518379
2024-01-01 05:30:00,ADANIENT,1.2219918316054037
2024-01-02 05:30:00,ADANIENT,1.2283589904702066
2024-01-03 05:30:00,ADANIENT,1.2579327678290921
2024-01-04 05:30:00,ADANIENT,1.2559639752853704
2024-01-05 05:30:00,ADANIENT,1.259440779139177
2024-01-08 05:30:00,ADANIENT,1.241386532621217
2024-01-09 05:30:00,ADANIENT,1.2627919153838099
2024-01-10 05:30:00,ADANIENT,1.2978112891402243
2024-01-11 05:30:00,ADANIENT,1.2905644570112056
2024-01-12 05:30:00,ADANIENT,1.300282752120641
2024-01-15 05:30:00,ADANIENT,1.294166928474186
2024-01-16 05:30:00,ADANIENT,1.2803434914650749
2024-01-17 05:30:00,ADANIENT,1.2445491674520894
2024-01-18 05:30:00,ADANIENT,1.2227039480573885
2024-01-19 05:30:00,ADANIENT,1.2213425489580063
2024-01-20 05:30:00,ADANIENT,1.2516074981673477
2024-01-23 05:30:00,ADANIENT,1.2133417111739453
2024-01-24 05:30:00,ADANIENT,1.216232066184941
2024-01-25 05:30:00,ADANIENT,1.2121059796837368
2024-01-29 05:30:00,ADANIENT,1.283757461514295
2024-01-30 05:30:00,ADANIENT,1.2948371557231126
2024-01-31 05:30:00,ADANIENT,1.3161587600795899
2024-02-01 05:30:00,ADANIENT,1.3209760184312498
2024-02-02 05:30:00,ADANIENT,1.3226306419520373
2024-02-05 05:30:00,ADANIENT,1.329332914441303
2024-02-06 05:30:00,ADANIENT,1.3420253429678504
2024-02-07 05:30:00,ADANIENT,1.3529584249659654
2024-02-08 05:30:00,ADANIENT,1.3273012880929944
2024-02-09 05:30:00,ADANIENT,1.3468216567179812
2024-02-12 05:30:00,ADANIENT,1.3277830139281603
2024-02-13 05:30:00,ADANIENT,1.3314273745941985
2024-02-14 05:30:00,ADANIENT,1.3434705204733481
2024-02-15 05:30:00,ADANIENT,1.337857367263588
2024-02-16 05:30:00,ADANIENT,1.3503403497748456
2024-02-19 05:30:00,ADANIENT,1.3650853492512307
2024-02-20 05:30:00,ADANIENT,1.3524348099277412
2024-02-21 05:30:00,ADANIENT,1.350172792962614
2024-02-22 05:30:00,ADANIENT,1.3668656403811918
2024-02-23 05:30:00,ADANIENT,1.3711592836946278
2024-02-26 05:30:00,ADANIENT,1.3939679547596606
2024-02-27 05:30:00,ADANIENT,1.3833071525814222
2024-02-28 05:30:00,ADANIENT,1.3484134464341817
2024-02-29 05:30:00,ADANIENT,1.3762278772646352
2024-03-01 05:30:00,ADANIENT,1.3901979264844488
2024-03-02 05:30:00,ADANIENT,1.3962718609278462
2024-03-04 05:30:00,ADANIENT,1.3895276992355223
2024-03-05 05:30:00,ADANIENT,1.3866163996229972
2024-03-06 05:30:00,ADANIENT,1.3546758822913394
2024-03-07 05:30:00,ADANIENT,1.3515760812650541
2024-03-11 05:30:00,ADANIENT,1.3435333542779349
2024-03-12 05:30:00,ADANIENT,1.3079903654832967
2024-03-13 05:30:00,ADANIENT,1.2173840192690335
2024-03-14 05:30:00,ADANIENT,1.2933081998114986
2024-03-15 05:30:00,ADANIENT,1.312053618179914
2024-03-18 05:30:00,ADANIENT,1.3034872761545713
2024-03-19 05:30:00,ADANIENT,1.2787517017488743
2024-03-20 05:30:00,ADANIENT,1.2782280867106504
2024-03-21 05:30:00,ADANIENT,1.284532411770866
2024-03-22 05:30:00,ADANIENT,1.3017907634307258
2024-03-26 05:30:00,ADANIENT,1.3027332704995287
2024-03-27 05:30:00,ADANIENT,1.307822808671065
2024-03-28 05:30:00,ADANIENT,1.339239710964499
2024-04-01 05:30:00,ADANIENT,1.3622787726463503
2024-04-02 05:30:00,ADANIENT,1.3692533249554926
2024-04-03 05:30:00,ADANIENT,1.3544664362760497
2024-04-04 05:30:00,ADANIENT,1.3449785317834329
2024-04-05 05:30:00,ADANIENT,1.3508430202115405
2024-04-08 05:30:00,ADANIENT,1.3507382972038957
2024-04-09 05:30:00,ADANIENT,1.3398052152057807
2024-04-10 05:30:00,ADANIENT,1.3580479631375013
2024-04-12 05:30:00,ADANIENT,1.3446015289559117
2024-04-15 05:30:00,ADANIENT,1.3184417216462456
2024-04-16 05:30:00,ADANIENT,1.3012462037909729
2024-04-18 05:30:00,ADANIENT,1.2647607079275318
2024-04-19 05:30:00,ADANIENT,1.2679652319614618
2024-04-22 05:30:00,ADANIENT,1.2832129018745417
2024-04-23 05:30:00,ADANIENT,1.2839459629280552
2024-04-24 05:30:00,ADANIENT,1.2749188396690754
2024-04-25 05:30:00,ADANIENT,1.3049533982615982
2024-04-26 05:30:00,ADANIENT,1.2903550109959159
2024-04-29 05:30:00,ADANIENT,1.290690124620379
2024-04-30 05:30:00,ADANIENT,1.2795894858100323
2024-05-02 05:30:00,ADANIENT,1.2732642161482877
2024-05-03 05:30:00,ADANIENT,1.2538485705309457
2024-05-06 05:30:00,ADANIENT,1.2041679757042623
2024-05-07 05:30:00,ADANIENT,1.1879568541208503
2024-05-08 05:30:00,ADANIENT,1.1982615980730968
2024-05-09 05:30:00,ADANIENT,1.1589276364017176
2024-05-10 05:30:00,ADANIENT,1.1717457325374387
2024-05-13 05:30:00,ADANIENT,1.206241491255629
2024-05-14 05:30:00,ADANIENT,1.2724054874856008
2024-05-15 05:30:00,ADANIENT,1.277515970258666
2024-05-16 05:30:00,ADANIENT,1.2741229448109752
2024-05-17 05:30:00,ADANIENT,1.2820190595873915
2024-05-18 05:30:00,ADANIENT,1.281704890564457
2024-05-21 05:30:00,ADANIENT,1.3058959053304011
2024-05-22 05:30:00,ADANIENT,1.3157189234474813
2024-05-23 05:30:00,ADANIENT,1.4189129751806473
2024-05-24 05:30:00,ADANIENT,1.417928578908786
2024-05-27 05:30:00,ADANIENT,1.3777568331762489
2024-05-28 05:30:00,ADANIENT,1.3589066918001886
2024-05-29 05:30:00,ADANIENT,1.3650853492512307
2024-05-30 05:30:00,ADANIENT,1.3380458686773484
2024-05-31 05:30:00,ADANIENT,1.4289873285160748
2024-06-03 05:30:00,ADANIENT,1.5269661744685306
2024-06-04 05:30:00,ADANIENT,1.2320661849408312
2024-06-05 05:30:00,ADANIENT,1.3049952874646558
2024-06-06 05:30:00,ADANIENT,1.3344433972143679
2024-06-07 05:30:00,ADANIENT,1.348643837051
2024-06-10 05:30:00,ADANIENT,1.3488742276678185
2024-06-11 05:30:00,ADANIENT,1.3493559535029844
2024-06-12 05:30:00,ADANIENT,1.3484343910357104
2024-06-13 05:30:00,ADANIENT,1.3508430202115402
2024-06-14 05:30:00,ADANIENT,1.3663210807414388
2024-06-18 05:30:00,ADANIENT,1.386134673787831
2024-06-19 05:30:00,ADANIENT,1.3663839145460255
2024-06-20 05:30:00,ADANIENT,1.3653576290711065
2024-06-21 05:30:00,ADANIENT,1.3359723531259815
2024-06-24 05:30:00,ADANIENT,1.3381924808880505
2024-06-25 05:30:00,ADANIENT,1.3283485181694412
2024-06-26 05:30:00,ADANIENT,1.3280971829510937
2024-06-27 05:30:00,ADANIENT,1.3300450308932867
2024-06-28 05:30:00,ADANIENT,1.330882814954445
2024-07-01 05:30:00,ADANIENT,1.3336684469577962
2024-07-02 05:30:00,ADANIENT,1.320850350822075
2024-07-03 05:30:00,ADANIENT,1.336663524976437
2024-07-04 05:30:00,ADANIENT,1.3171012671483922
2024-07-05 05:30:00,ADANIENT,1.3186302230600058
2024-07-08 05:30:00,ADANIENT,1.3042622264111419
2024-07-09 05:30:00,ADANIENT,1.3030683841239914
2024-07-10 05:30:00,ADANIENT,1.2968897266729493
2024-07-11 05:30:00,ADANIENT,1.289475337731699
2024-07-12 05:30:00,ADANIENT,1.2840925751387573
2024-07-15 05:30:00,ADANIENT,1.2945439313017064
2024-07-16 05:30:00,ADANIENT,1.3024609906796518
2024-07-18 05:30:00,ADANIENT,1.2952979369567488
2024-07-19 05:30:00,ADANIENT,1.259063776311655
2024-07-22 05:30:00,ADANIENT,1.2570321499633463
2024-07-23 05:30:00,ADANIENT,1.2547282437951612
2024-07-24 05:30:00,ADANIENT,1.244402555241386
2024-07-25 05:30:00,ADANIENT,1.2455754529270076
2024-07-26 05:30:00,ADANIENT,1.290396900198973
2024-07-29 05:30:00,ADANIENT,1.2941040946695983
2024-07-30 05:30:00,ADANIENT,1.3106084406744156
2024-07-31 05:30:00,ADANIENT,1.327636401717457
2024-08-01 05:30:00,ADANIENT,1.3476803853806676
2024-08-02 05:30:00,ADANIENT,1.3240758194575344
2024-08-05 05:30:00,ADANIENT,1.2726777673054765
2024-08-06 05:30:00,ADANIENT,1.287129542360456
2024-08-07 05:30:00,ADANIENT,1.334569064823541
2024-08-08 05:30:00,ADANIENT,1.3268614514608856
2024-08-09 05:30:00,ADANIENT,1.335239292072468
2024-08-12 05:30:00,ADANIENT,1.3202429573777354
2024-08-13 05:30:00,ADANIENT,1.295297936956749
2024-08-14 05:30:00,ADANIENT,1.273473662163577
2024-08-16 05:30:00,ADANIENT,1.3022515446643625
2024-08-19 05:30:00,ADANIENT,1.299633469473243
2024-08-20 05:30:00,ADANIENT,1.286270813697769
2024-08-21 05:30:00,ADANIENT,1.305141899675358
2024-08-22 05:30:00,ADANIENT,1.2981673473662159
2024-08-23 05:30:00,ADANIENT,1.2886584982720697
2024-08-26 05:30:00,ADANIENT,1.285579641847313
2024-08-27 05:30:00,ADANIENT,1.2847837469892127
2024-08-28 05:30:00,ADANIENT,1.2684050685935693
2024-08-29 05:30:00,ADANIENT,1.2651167661535232
2024-08-30 05:30:00,ADANIENT,1.2647816525290598
2024-09-02 05:30:00,ADANIENT,1.2743323908262636
2024-09-03 05:30:00,ADANIENT,1.2717980940412599
2024-09-04 05:30:00,ADANIENT,1.2618494083150058
2024-09-05 05:30:00,ADANIENT,1.2631060844067432
2024-09-06 05:30:00,ADANIENT,1.2463922923866364
2024-09-09 05:30:00,ADANIENT,1.2416588124410926
2024-09-10 05:30:00,ADANIENT,1.250979160121478
2024-09-11 05:30:00,ADANIENT,1.2306419520368617
2024-09-12 05:30:00,ADANIENT,1.2529060634621418
2024-09-13 05:30:00,ADANIENT,1.2434181589695248
2024-09-16 05:30:00,ADANIENT,1.2503508220756094
2024-09-17 05:30:00,ADANIENT,1.2462875693789919
2024-09-18 05:30:00,ADANIENT,1.2383705100010467
2024-09-19 05:30:00,ADANIENT,1.2328620797989314
2024-09-20 05:30:00,ADANIENT,1.2602366739972766
2024-09-23 05:30:00,ADANIENT,1.2750863964813062
2024-09-24 05:30:00,ADANIENT,1.2960100534087333
2024-09-25 05:30:00,ADANIENT,1.3007016441512194
2024-09-26 05:30:00,ADANIENT,1.308053199287883
2024-09-27 05:30:00,ADANIENT,1.3112577233218132
2024-09-30 05:30:00,ADANIENT,1.3135825740915275
2024-10-01 05:30:00,ADANIENT,1.3346318986281283
2024-10-03 05:30:00,ADANIENT,1.305267567284532
2024-10-04 05:30:00,ADANIENT,1.3030264949209338
2024-10-07 05:30:00,ADANIENT,1.2642161482877785
2024-10-08 05:30:00,ADANIENT,1.3239920410514188
2024-10-09 05:30:00,ADANIENT,1.321080741438894
2024-10-10 05:30:00,ADANIENT,1.3296470834642369
2024-10-11 05:30:00,ADANIENT,1.3141480783328094
2024-10-14 05:30:00,ADANIENT,1.2990260760289034
2024-10-15 05:30:00,ADANIENT,1.3005340873389881
2024-10-16 05:30:00,ADANIENT,1.2926589171641008
2024-10-17 05:30:00,ADANIENT,1.2624358571578174
2024-10-18 05:30:00,ADANIENT,1.2575138757985127
2024-10-21 05:30:00,ADANIENT,1.2305581736307465
2024-10-22 05:30:00,ADANIENT,1.182867315949314
2024-10-23 05:30:00,ADANIENT,1.1877892973086184
2024-10-24 05:30:00,ADANIENT,1.18554822494502
2024-10-25 05:30:00,ADANIENT,1.1282647397633256
2024-10-28 05:30:00,ADANIENT,1.172332181380249
2024-10-29 05:30:00,ADANIENT,1.193255838307676
2024-10-30 05:30:00,ADANIENT,1.2438161063985755
2024-10-31 05:30:00,ADANIENT,1.234579537124306
2024-11-01 05:30:00,ADANIENT,1.235522044193109
2024-11-04 05:30:00,ADANIENT,1.213697769399937
2024-11-05 05:30:00,ADANIENT,1.221300659754948
2024-11-06 05:30:00,ADANIENT,1.276049848151639
2024-11-07 05:30:00,ADANIENT,1.2441512200230391
2024-11-08 05:30:00,ADANIENT,1.2269766467692953
2024-11-11 05:30:00,ADANIENT,1.216315844591057
2024-11-12 05:30:00,ADANIENT,1.2022201277620694
2024-11-13 05:30:00,ADANIENT,1.1798931825322023
2024-11-14 05:30:00,ADANIENT,1.1841239920410516
2024-11-18 05:30:00,ADANIENT,1.1807309665933605
2024-11-19 05:30:00,ADANIENT,1.1819038642789823
2024-11-21 05:30:00,ADANIENT,0.9147135825740917
2024-11-22 05:30:00,ADANIENT,0.9332914441302755
2023-10-03 05:30:00,ADANIPORTS,
2023-10-04 05:30:00,ADANIPORTS,0.9918210247774838
2023-10-05 05:30:00,ADANIPORTS,0.9925426990618235
2023-10-06 05:30:00,ADANIPORTS,0.9992181861919653
2023-10-09 05:30:00,ADANIPORTS,0.9502646139042578
2023-10-10 05:30:00,ADANIPORTS,0.9856867933605965
2023-10-11 05:30:00,ADANIPORTS,0.980093817656964
2023-10-12 05:30:00,ADANIPORTS,0.9802140967043539
2023-10-13 05:30:00,ADANIPORTS,0.9787707481356744
2023-10-16 05:30:00,ADANIPORTS,0.9690281452970889
2023-10-17 05:30:00,ADANIPORTS,0.9683666105364443
2023-10-18 05:30:00,ADANIPORTS,0.9605484724560979
2023-10-19 05:30:00,ADANIPORTS,0.953632427231176
2023-10-20 05:30:00,ADANIPORTS,0.9545946596102955
2023-10-23 05:30:00,ADANIPORTS,0.9278927110897279
2023-10-25 05:30:00,ADANIPORTS,0.9250661534760642
2023-10-26 05:30:00,ADANIPORTS,0.9265696415684385
2023-10-27 05:30:00,ADANIPORTS,0.9410632667789268
2023-10-30 05:30:00,ADANIPORTS,0.9441905220110653
2023-10-31 05:30:00,ADANIPORTS,0.9438898243925904
2023-11-01 05:30:00,ADANIPORTS,0.9250661534760641
2023-11-02 05:30:00,ADANIPORTS,0.9313206639403412
2023-11-03 05:30:00,ADANIPORTS,0.9566995429396196
2023-11-06 05:30:00,ADANIPORTS,0.9652393553043057
2023-11-07 05:30:00,ADANIPORTS,0.9592855424585034
2023-11-08 05:30:00,ADANIPORTS,0.9847245609814768
2023-11-09 05:30:00,ADANIPORTS,0.9696896800577337
2023-11-10 05:30:00,ADANIPORTS,0.9725763771950925
2023-11-12 05:30:00,ADANIPORTS,0.9769665624248255
2023-11-13 05:30:00,ADANIPORTS,0.9740798652874669
2023-11-15 05:30:00,ADANIPORTS,0.9751623767139764
2023-11-16 05:30:00,ADANIPORTS,0.9785903295645898
2023-11-17 05:30:00,ADANIPORTS,0.9743204233822467
2023-11-20 05:30:00,ADANIPORTS,0.9665624248255953
2023-11-21 05:30:00,ADANIPORTS,0.9638561462593216
2023-11-22 05:30:00,ADANIPORTS,0.9524897762809718
2023-11-23 05:30:00,ADANIPORTS,0.9539331248496512
2023-11-24 05:30:00,ADANIPORTS,0.9568799615107049
2023-11-28 05:30:00,ADANIPORTS,1.0075775799855669
2023-11-29 05:30:00,ADANIPORTS,1.004991580466683
2023-11-30 05:30:00,ADANIPORTS,0.9929035362039935
2023-12-01 05:30:00,ADANIPORTS,0.9956699542939621
2023-12-04 05:30:00,ADANIPORTS,1.0568318498917488
2023-12-05 05:30:00,ADANIPORTS,1.2185470291075295
2023-12-06 05:30:00,ADANIPORTS,1.2243805629059419
2023-12-07 05:30:00,ADANIPORTS,1.25048111618956
2023-12-08 05:30:00,ADANIPORTS,1.2303945152754392
2023-12-11 05:30:00,ADANIPORTS,1.2411594900168395
2023-12-12 05:30:00,ADANIPORTS,1.2532475342795288
2023-12-13 05:30:00,ADANIPORTS,1.2791676689920617
2023-12-14 05:30:00,ADANIPORTS,1.2926389222997354
2023-12-15 05:30:00,ADANIPORTS,1.2972696656242482
2023-12-18 05:30:00,ADANIPORTS,1.3162136155881645
2023-12-19 05:30:00,ADANIPORTS,1.2917969689680058
2023-12-20 05:30:00,ADANIPORTS,1.217404378157325
2023-12-21 05:30:00,ADANIPORTS,1.2255833533798413
2023-12-22 05:30:00,ADANIPORTS,1.2358672119316816
2023-12-26 05:30:00,ADANIPORTS,1.237370700024056
2023-12-27 05:30:00,ADANIPORTS,1.2321385614625935
2023-12-28 05:30:00,ADANIPORTS,1.2231777724320425
2023-12-29 05:30:00,ADANIPORTS,1.2320784219388983
2024-01-01 05:30:00,ADANIPORTS,1.260343998075535
2024-01-02 05:30:00,ADANIPORTS,1.2970892470531634
2024-01-03 05:30:00,ADANIPORTS,1.3161534760644695
2024-01-04 05:30:00,ADANIPORTS,1.3509742602838586
2024-01-05 05:30:00,ADANIPORTS,1.3883209044984366
2024-01-08 05:30:00,ADANIPORTS,1.4058816454173686
2024-01-09 05:30:00,ADANIPORTS,1.4398604763050278
2024-01-10 05:30:00,ADANIPORTS,1.4606086119797932
2024-01-11 05:30:00,ADANIPORTS,1.4468968005773397
2024-01-12 05:30:00,ADANIPORTS,1.4518883810440224
2024-01-15 05:30:00,ADANIPORTS,1.4470772191484247
2024-01-16 05:30:00,ADANIPORTS,1.435350012027905
2024-01-17 05:30:00,ADANIPORTS,1.4034760644695696
2024-01-18 05:30:00,ADANIPORTS,1.3880803464036569
2024-01-19 05:30:00,ADANIPORTS,1.3861558816454178
2024-01-20 05:30:00,ADANIPORTS,1.4349290353620403
2024-01-23 05:30:00,ADANIPORTS,1.3676930478710612
2024-01-24 05:30:00,ADANIPORTS,1.3478470050517202
2024-01-25 05:30:00,ADANIPORTS,1.3787587202309362
2024-01-29 05:30:00,ADANIPORTS,1.4393192205917735
2024-01-30 05:30:00,ADANIPORTS,1.4281332691845083
2024-01-31 05:30:00,ADANIPORTS,1.4525499158046675
2024-02-01 05:30:00,ADANIPORTS,1.4660211691123413
2024-02-02 05:30:00,ADANIPORTS,1.517260043300458
2024-02-05 05:30:00,ADANIPORTS,1.5137719509261494
2024-02-06 05:30:00,ADANIPORTS,1.5312725523213864
2024-02-07 05:30:00,ADANIPORTS,1.5102838585518412
2024-02-08 05:30:00,ADANIPORTS,1.497714698099592
2024-02-09 05:30:00,ADANIPORTS,1.529348087563147
2024-02-12 05:30:00,ADANIPORTS,1.5027062785662744
2024-02-13 05:30:00,ADANIPORTS,1.521289391388021
2024-02-14 05:30:00,ADANIPORTS,1.5249579023334143
2024-02-15 05:30:00,ADANIPORTS,1.5239956699542947
2024-02-16 05:30:00,ADANIPORTS,1.5718667308154928
2024-02-19 05:30:00,ADANIPORTS,1.572047149386578
2024-02-20 05:30:00,ADANIPORTS,1.5642290113062316
2024-02-21 05:30:00,ADANIPORTS,1.5528025018041869
2024-02-22 05:30:00,ADANIPORTS,1.576798171758481
2024-02-23 05:30:00,ADANIPORTS,1.5885253788790006
2024-02-26 05:30:00,ADANIPORTS,1.609514072648546
2024-02-27 05:30:00,ADANIPORTS,1.5990497955256209
2024-02-28 05:30:00,ADANIPORTS,1.5630262208323324
2024-02-29 05:30:00,ADANIPORTS,1.5882848207842208
2024-03-01 05:30:00,ADANIPORTS,1.5902092855424599
2024-03-02 05:30:00,ADANIPORTS,1.6096944912196312
2024-03-04 05:30:00,ADANIPORTS,1.6148664902573988
2024-03-05 05:30:00,ADANIPORTS,1.6096944912196312
2024-03-06 05:30:00,ADANIPORTS,1.5934568198219885
2024-03-07 05:30:00,ADANIPORTS,1.5942386336300234
2024-03-11 05:30:00,ADANIPORTS,1.5960428193408727
2024-03-12 05:30:00,ADANIPORTS,1.5651912436853517
2024-03-13 05:30:00,ADANIPORTS,1.4548352177050774
2024-03-14 05:30:00,ADANIPORTS,1.5249579023334152
2024-03-15 05:30:00,ADANIPORTS,1.543180178012992
2024-03-18 05:30:00,ADANIPORTS,1.5234544142410407
2024-03-19 05:30:00,ADANIPORTS,1.4929035362039949
2024-03-20 05:30:00,ADANIPORTS,1.4979552561943728
2024-03-21 05:30:00,ADANIPORTS,1.5184628337743582
2024-03-22 05:30:00,ADANIPORTS,1.5414962713495326
2024-03-26 05:30:00,ADANIPORTS,1.5686793360596605
2024-03-27 05:30:00,ADANIPORTS,1.5910512388741902
2024-03-28 05:30:00,ADANIPORTS,1.6139643974019746
2024-04-01 05:30:00,ADANIPORTS,1.6549194130382512
2024-04-02 05:30:00,ADANIPORTS,1.6888982439259106
2024-04-03 05:30:00,ADANIPORTS,1.6805388501323095
2024-04-04 05:30:00,ADANIPORTS,1.6440341592494612
2024-04-05 05:30:00,ADANIPORTS,1.6544984363723865
2024-04-08 05:30:00,ADANIPORTS,1.6221433726244914
2024-04-09 05:30:00,ADANIPORTS,1.6315852778446018
2024-04-10 05:30:00,ADANIPORTS,1.6265335578542242
2024-04-12 05:30:00,ADANIPORTS,1.6167909550156387
2024-04-15 05:30:00,ADANIPORTS,1.5823310079384196
2024-04-16 05:30:00,ADANIPORTS,1.568859754630746
2024-04-18 05:30:00,ADANIPORTS,1.5582751984604308
2024-04-19 05:30:00,ADANIPORTS,1.5756555208082779
2024-04-22 05:30:00,ADANIPORTS,1.5890064950685616
2024-04-23 05:30:00,ADANIPORTS,1.590209285542461
2024-04-24 05:30:00,ADANIPORTS,1.588284820784222
2024-04-25 05:30:00,ADANIPORTS,1.6003728650469113
2024-04-26 05:30:00,ADANIPORTS,1.5932162617272096
2024-04-29 05:30:00,ADANIPORTS,1.5843757517440489
2024-04-30 05:30:00,ADANIPORTS,1.5935770988693798
2024-05-02 05:30:00,ADANIPORTS,1.6102958864565817
2024-05-03 05:30:00,ADANIPORTS,1.5880442626894418
2024-05-06 05:30:00,ADANIPORTS,1.5515395718065936
2024-05-07 05:30:00,ADANIPORTS,1.548773153716625
2024-05-08 05:30:00,ADANIPORTS,1.5362641327880706
2024-05-09 05:30:00,ADANIPORTS,1.4969328842915586
2024-05-10 05:30:00,ADANIPORTS,1.5236348328121265
2024-05-13 05:30:00,ADANIPORTS,1.5713254751022399
2024-05-14 05:30:00,ADANIPORTS,1.6012148183786412
2024-05-15 05:30:00,ADANIPORTS,1.6091532355063776
2024-05-16 05:30:00,ADANIPORTS,1.6178133269184536
2024-05-17 05:30:00,ADANIPORTS,1.6065672359874938
2024-05-18 05:30:00,ADANIPORTS,1.6119797931200415
2024-05-21 05:30:00,ADANIPORTS,1.6664662015876865
2024-05-22 05:30:00,ADANIPORTS,1.6576858311282205
2024-05-23 05:30:00,ADANIPORTS,1.7360476305027694
2024-05-24 05:30:00,ADANIPORTS,1.7032715900890096
2024-05-27 05:30:00,ADANIPORTS,1.7219749819581462
2024-05-28 05:30:00,ADANIPORTS,1.6845080586961783
2024-05-29 05:30:00,ADANIPORTS,1.695934568198223
2024-05-30 05:30:00,ADANIPORTS,1.6640606206398876
2024-05-31 05:30:00,ADANIPORTS,1.728891027183068
2024-06-03 05:30:00,ADANIPORTS,1.9051599711330323
2024-06-04 05:30:00,ADANIPORTS,1.5022251623767169
2024-06-05 05:30:00,ADANIPORTS,1.6292999759441933
2024-06-06 05:30:00,ADANIPORTS,1.6273153716622593
2024-06-07 05:30:00,ADANIPORTS,1.6584676449362548
2024-06-10 05:30:00,ADANIPORTS,1.664722155400532
2024-06-11 05:30:00,ADANIPORTS,1.6880562905941814
2024-06-12 05:30:00,ADANIPORTS,1.6766297810921367
2024-06-13 05:30:00,ADANIPORTS,1.689259081068081
2024-06-14 05:30:00,ADANIPORTS,1.7208323310079416
2024-06-18 05:30:00,ADANIPORTS,1.7380322347847037
2024-06-19 05:30:00,ADANIPORTS,1.742121722395962
2024-06-20 05:30:00,ADANIPORTS,1.7673803223478504
2024-06-21 05:30:00,ADANIPORTS,1.7867452489776314
2024-06-24 05:30:00,ADANIPORTS,1.7563747895116704
2024-06-25 05:30:00,ADANIPORTS,1.7514433485686827
2024-06-26 05:30:00,ADANIPORTS,1.765455857589611
2024-06-27 05:30:00,ADANIPORTS,1.7867452489776312
2024-06-28 05:30:00,ADANIPORTS,1.7778445994707752
2024-07-01 05:30:00,ADANIPORTS,1.7735145537647372
2024-07-02 05:30:00,ADANIPORTS,1.773935530430602
2024-07-03 05:30:00,ADANIPORTS,1.8169954293962025
2024-07-04 05:30:00,ADANIPORTS,1.8085758960789065
2024-07-05 05:30:00,ADANIPORTS,1.8047269665624281
